imgID_id,filePath,GLS,NCLB,PLS,CR,SR,NoFoliarSymptoms,Other,UnidentifiedDisease
1716,2012_03_IMG_6321_maize_diverse JM-C-Ac.JPG,1,0,0,0,0,0,0,0
1676,2012_03_DSC2007_maize_diverse-R-Pn-DK-28.JPG,0,0,0,0,0,1,0,0
2153,20200309_090754.jpg,0,0,1,0,0,0,0,0
1206,50_CIMG3785_1-66-1.JPG,1,1,0,0,0,0,0,0
1437,IMG_3713.JPG,1,0,0,0,0,0,1,0
2063,20200309_102656.jpg,0,1,0,0,0,0,0,0
1509,IMG_20190227_113117.jpg,0,1,1,0,0,0,0,1
2016,20200309_092918.jpg,0,0,0,0,0,1,0,0
1489,IMG_20190227_113125.jpg,0,1,1,0,0,0,0,0
1781,2012_03_IMG_6528_maize_diverse JM-R-Pn.JPG,1,0,0,0,0,0,0,0
1161,155_CIMG3891_1-59-1.JPG,1,0,0,0,0,0,0,0
660,20190313_141844.jpg,0,1,1,0,0,0,0,0
850,IMG_20190316_091242.jpg,0,0,0,1,0,0,1,0
49,2019-03-13--Cedara-(DKB)-DSC_0238.JPG,1,1,0,0,0,0,0,0
2156,20200309_092613.jpg,1,0,0,0,0,0,0,0
1208,8_CIMG3742_1-150-1.JPG,1,0,0,0,0,0,0,0
1627,2012_03_DSC1757_maize_diverse-C-AC-DK-273.JPG,1,0,0,0,0,0,0,0
439,IMG_20190316_084906.jpg,0,1,0,1,0,0,0,0
888,IMG_20190316_083002.jpg,0,0,1,0,0,0,0,0
545,20190313_145502.jpg,1,1,0,0,1,0,0,0
456,IMG_20190316_090503.jpg,0,0,1,1,0,0,0,0
1066,132_CIMG3868_1-95-2.JPG,1,0,0,0,0,0,0,0
2255,20200309_102235.jpg,1,1,0,0,0,0,0,0
576,20190313_112806.jpg,0,0,0,0,0,1,0,0
110,2019-03-13--Cedara-(DKB)-DSC_0024.JPG,0,1,1,0,0,0,0,0
2033,20200309_085803.jpg,1,0,1,0,0,0,0,0
2223,20200309_103456.jpg,0,0,0,0,0,1,0,0
2226,20200309_091231.jpg,1,0,0,0,0,0,0,1
1454,IMG_3646.JPG,0,0,1,0,0,0,1,0
500,IMG_20190316_085938.jpg,0,1,0,1,0,0,0,0
1349,IMG_3802.JPG,0,1,0,0,0,0,0,0
980,IMG_20190316_082807.jpg,0,0,1,0,0,0,0,0
172,2019-03-13--Cedara-(DKB)-DSC_0100.JPG,0,1,0,0,0,0,0,0
1015,65_CIMG3800_1-205-2.JPG,1,1,0,0,0,0,0,0
286,2019-03-13--Cedara-(DKB)-DSC_0285.JPG,0,0,0,0,0,1,0,0
1856,2012_03_IMG_6337_maize_diverse JM-C-Ac.JPG,0,0,0,0,0,0,0,1
736,20190313_152520.jpg,1,1,0,0,1,0,1,0
278,2019-03-13--Cedara-(DKB)-DSC_0037.JPG,0,0,1,1,0,0,0,0
118,2019-03-13--Cedara-(DKB)-DSC_0122.JPG,1,0,0,0,0,0,0,0
1985,20200309_103458.jpg,0,0,0,0,0,1,0,0
2184,20200309_093506.jpg,1,0,1,0,0,0,0,1
13,2019-03-13--Cedara-(DKB)-DSC_0090.JPG,1,0,0,0,0,0,0,0
2100,20200309_093620(0).jpg,0,0,0,0,0,0,0,1
750,20190313_145728.jpg,1,0,0,0,0,0,1,0
1724,2012_03_IMG_6281_maize_diverse JM-C-Ac.JPG,1,0,0,0,0,0,0,0
1327,IMG_3775.JPG,1,0,0,0,0,0,0,0
347,IMG_20190316_083217.jpg,0,0,0,1,0,0,0,0
495,IMG_20190316_094208.jpg,0,0,1,1,0,0,0,0
338,IMG_20190316_083706.jpg,0,1,1,0,0,0,0,0
164,2019-03-13--Cedara-(DKB)-DSC_0187.JPG,0,0,0,1,0,0,0,0
2169,20200309_092657.jpg,0,0,0,0,0,1,0,0
1927,2012_03_IMG_6554_maize_diverse JM-R-Pn.JPG,1,0,0,0,0,0,0,0
1046,201_CIMG3937_1-336-1.JPG,1,0,0,0,0,0,0,0
1734,2012_03_IMG_6287_maize_diverse JM-C-Ac.JPG,1,0,0,0,0,0,0,0
2304,IMG_20200302_111854.jpg,0,1,0,0,0,0,0,0
436,IMG_20190316_092103.jpg,0,1,0,1,0,0,0,0
1262,IMG_3638.JPG,1,0,1,1,0,0,1,1
1809,2012_03_IMG_6540_maize_diverse JM-R-Pn.JPG,1,1,0,0,0,0,0,0
2303,IMG_20200302_111934.jpg,1,1,0,0,0,0,0,0
1164,179_CIMG3915_1-141-1.JPG,1,0,0,0,0,0,0,0
206,2019-03-13--Cedara-(DKB)-DSC_0210.JPG,1,0,0,0,0,0,0,0
154,2019-03-13--Cedara-(DKB)-DSC_0088.JPG,0,0,0,0,0,1,0,0
2282,IMG_20200302_111932.jpg,1,1,0,0,0,0,0,0
75,2019-03-13--Cedara-(DKB)-DSC_0115.JPG,1,0,0,0,0,0,1,0
1810,2012_03_IMG_6391_maize_diverse JM-C-Ac.JPG,1,0,0,0,0,0,0,0
705,20190313_121935.jpg,0,1,0,0,0,0,0,0
586,20190313_142834.jpg,0,0,0,0,1,0,0,0
430,IMG_20190316_092255.jpg,0,1,0,1,0,0,0,0
1053,10_CIMG3744_1-40-1.JPG,1,0,0,0,0,0,0,0
1614,2012_03_DSC2008_maize_diverse-R-Pn-DK-28.JPG,0,0,0,0,0,0,0,1
1537,2012_03_DSC1766_maize_diverse-C-AC-DK-273.JPG,1,0,0,0,0,0,0,1
2364,IMG_20200309_115557.jpg,1,0,0,0,0,0,0,0
1260,IMG_3738.JPG,1,0,0,0,0,0,1,0
864,IMG_20190316_093055.jpg,0,0,0,1,0,0,0,1
658,20190313_110918.jpg,0,0,1,0,0,1,0,0
577,20190313_153614.jpg,0,0,1,1,0,0,0,0
369,IMG_20190316_090957.jpg,0,0,1,0,0,0,0,0
839,IMG_20190316_092807.jpg,0,0,1,0,0,0,0,0
2210,20200309_102705.jpg,1,1,0,0,0,0,0,0
2028,20200309_102702.jpg,0,1,0,0,0,0,0,0
765,20190313_153818.jpg,0,1,1,0,0,0,0,0
16,2019-03-13--Cedara-(DKB)-DSC_0052.JPG,1,0,0,0,0,0,0,0
2035,20200309_093530.jpg,1,0,0,0,0,0,0,0
346,IMG_20190316_085854.jpg,0,0,0,1,0,0,0,0
2356,IMG_20200226_135206.jpg,1,0,0,0,0,0,0,0
2334,IMG_20200226_084345.jpg,0,1,0,0,0,0,0,0
169,2019-03-13--Cedara-(DKB)-DSC_0051.JPG,1,0,0,0,0,0,0,0
800,IMG_20190316_081729.jpg,0,1,1,0,0,0,0,0
264,2019-03-13--Cedara-(DKB)-DSC_0213.JPG,1,0,0,1,0,0,0,0
317,IMG_20190316_082424.jpg,0,1,1,0,0,0,0,0
1096,33_CIMG3768_1-112-2.JPG,1,0,0,0,0,0,0,0
229,2019-03-13--Cedara-(DKB)-DSC_0261.JPG,0,0,0,0,0,1,0,0
1919,2012_03_IMG_6388_maize_diverse JM-C-Ac.JPG,1,0,0,0,0,0,0,0
1538,2012_03_DSC1726_maize_diverse-C-AC-DK-273.JPG,1,0,0,0,0,0,0,0
932,IMG_20190316_090013.jpg,1,1,0,1,0,0,0,0
1668,2012_03_DSC1925_maize_diverse-R-Pn-DK-28.JPG,1,0,0,0,0,0,0,0
2338,IMG_20200226_135334.jpg,1,0,0,0,0,0,0,0
1363,IMG_3710.JPG,1,0,0,0,0,0,0,0
1690,2012_03_IMG_6415_maize_diverse JM-R-Pn.JPG,0,0,0,0,0,0,0,1
699,20190313_143603.jpg,0,0,0,0,0,0,1,0
1393,IMG_3686.JPG,1,0,0,0,0,0,0,0
279,2019-03-13--Cedara-(DKB)-DSC_0130.JPG,1,0,0,0,0,0,0,0
2111,20200309_102937.jpg,0,0,0,0,0,1,1,0
1755,2012_03_IMG_6316_maize_diverse JM-C-Ac.JPG,1,0,0,0,0,0,0,0
1992,20200309_092455.jpg,1,0,0,0,0,0,0,0
222,2019-03-13--Cedara-(DKB)-DSC_0123.JPG,1,0,0,0,0,0,0,0
2176,20200309_090534.jpg,1,0,0,0,0,0,0,0
691,20190313_120250.jpg,0,0,0,0,0,1,0,0
601,20190313_111922.jpg,0,0,1,0,0,0,0,0
2263,20200309_101810.jpg,0,1,0,0,0,0,0,0
1246,IMG_3803.JPG,0,1,0,0,0,0,0,0
933,IMG_20190316_092827.jpg,0,0,0,1,0,0,0,1
992,IMG_20190316_085948.jpg,0,1,0,1,0,0,0,0
1929,2012_03_IMG_6424_maize_diverse JM-R-Pn.JPG,0,0,0,0,0,0,0,1
803,IMG_20190316_090122.jpg,0,0,0,1,0,0,0,1
1118,11_CIMG3745_1-40-2.JPG,1,0,0,0,0,0,0,0
1675,2012_03_DSC1955_maize_diverse-R-Pn-DK-28.JPG,0,1,0,0,0,0,0,1
1957,20200309_103415.jpg,0,0,0,0,0,1,0,0
704,20190313_121959.jpg,0,0,0,0,0,1,0,0
718,20190313_142438.jpg,0,0,0,0,0,1,0,0
429,IMG_20190316_093631.jpg,0,0,0,1,0,0,0,0
1812,2012_03_IMG_6467_maize_diverse JM-R-Pn.JPG,1,0,0,0,0,0,0,1
1545,2012_03_DSC1931_maize_diverse-R-Pn-DK-28.JPG,1,0,0,0,0,0,0,1
1836,2012_03_IMG_6304_maize_diverse JM-C-Ac.JPG,0,0,1,0,0,0,0,1
1921,2012_03_IMG_6360_maize_diverse JM-C-Ac.JPG,1,0,1,0,0,0,0,0
1090,9-CIMG3743_1_150-2.JPG,1,0,0,0,0,0,0,0
34,2019-03-13--Cedara-(DKB)-DSC_0277.JPG,0,0,1,0,0,0,0,0
518,20190313_114647.jpg,1,0,0,0,0,0,0,0
2030,20200309_093408.jpg,1,0,0,0,0,0,0,0
1223,IMG_3681.JPG,0,0,0,0,0,1,0,0
1289,IMG_3626.JPG,0,0,1,0,0,0,0,1
956,IMG_20190316_085638.jpg,0,1,0,0,0,0,0,1
1203,182_CIMG3918_1-68-1.JPG,1,1,0,0,0,0,0,0
1416,IMG_3678.JPG,0,0,0,0,0,1,0,0
1409,IMG_3742.JPG,1,0,0,0,0,0,0,0
1317,IMG_3767.JPG,1,0,0,0,0,0,0,0
2183,20200309_093118.jpg,0,0,1,0,0,0,0,0
536,20190313_142240.jpg,1,0,0,0,0,0,1,0
109,2019-03-13--Cedara-(DKB)-DSC_0058.JPG,1,0,0,0,0,0,0,0
1329,IMG_3787.JPG,1,0,0,0,0,0,1,0
1421,IMG_3666.JPG,1,0,0,0,0,0,1,0
424,IMG_20190316_074427.jpg,0,1,1,0,0,0,0,0
899,IMG_20190316_080851.jpg,0,0,1,0,0,0,0,0
1142,27_CIMG3762_1-145-2.JPG,1,1,0,0,0,0,0,0
1423,IMG_3776.JPG,1,0,0,0,0,0,1,0
1640,2012_03_DSC1713_maize_diverse-C-AC-DK-273.JPG,1,0,1,0,0,0,0,0
2274,IMG_20200323_104010.jpg,1,0,0,0,0,0,0,0
153,2019-03-13--Cedara-(DKB)-DSC_0151.JPG,0,0,0,0,0,1,0,0
1763,2012_03_IMG_6508_maize_diverse JM-R-Pn.JPG,1,0,0,0,0,0,0,0
363,IMG_20190316_075703.jpg,0,1,1,0,0,0,0,0
12,2019-03-13--Cedara-(DKB)-DSC_0065.JPG,1,0,0,0,0,0,1,0
522,20190313_112627.jpg,0,0,0,0,0,1,0,0
667,20190313_122954.jpg,1,0,1,0,0,0,0,0
174,2019-03-13--Cedara-(DKB)-DSC_0262.JPG,0,0,0,0,0,1,0,0
1499,IMG_20190227_113355.jpg,0,1,0,0,0,0,0,0
654,20190313_121107.jpg,0,0,0,0,0,1,1,0
1701,2012_03_IMG_6377_maize_diverse JM-C-Ac.JPG,1,0,0,0,0,0,0,0
414,IMG_20190316_092010.jpg,0,0,0,1,0,0,0,0
1888,2012_03_IMG_6480_maize_diverse JM-R-Pn.JPG,1,0,0,0,0,0,0,0
1238,IMG_3826.JPG,1,1,0,0,0,0,0,0
2152,20200309_102227.jpg,0,1,0,0,0,0,0,0
1280,IMG_3798.JPG,0,1,0,0,0,0,0,0
114,2019-03-13--Cedara-(DKB)-DSC_0163.JPG,0,0,0,0,0,0,0,1
832,IMG_20190316_085709.jpg,0,0,1,1,0,0,0,0
1896,2012_03_IMG_6411_maize_diverse JM-R-Pn.JPG,1,0,0,0,0,0,0,0
1696,2012_03_IMG_6578_maize_diverse JM-R-Pn.JPG,0,0,0,0,0,0,0,1
2012,20200309_092333.jpg,0,0,0,0,0,1,0,0
896,IMG_20190316_075050.jpg,0,1,1,0,0,0,0,0
1462,IMG_3682.JPG,1,1,0,0,0,0,0,0
2177,20200309_090547.jpg,1,0,0,0,0,0,0,0
557,20190313_152501.jpg,0,1,0,0,0,0,1,0
1470,IMG_3836.JPG,1,0,0,0,0,0,0,0
262,2019-03-13--Cedara-(DKB)-DSC_0152.JPG,0,0,0,0,0,1,0,0
2096,20200309_102748.jpg,1,1,0,0,0,0,0,0
1069,203_CIMG3939_1-230-1.JPG,1,0,0,0,0,0,0,0
362,IMG_20190316_082402.jpg,0,0,1,0,0,0,0,0
170,2019-03-13--Cedara-(DKB)-DSC_0102.JPG,0,0,0,0,0,0,1,0
2007,20200309_101812.jpg,0,1,0,0,0,0,0,0
2082,20200309_091644.jpg,1,0,1,0,0,0,0,0
1435,IMG_3754.JPG,0,1,0,0,0,0,1,0
399,IMG_20190316_092215.jpg,0,0,0,1,0,0,0,0
957,IMG_20190316_090856.jpg,0,0,1,0,0,0,1,0
171,2019-03-13--Cedara-(DKB)-DSC_0192.JPG,0,1,0,0,0,0,0,0
1026,206_CIMG3942_1-47-2.JPG,1,1,0,0,0,0,0,0
187,2019-03-13--Cedara-(DKB)-DSC_0018.JPG,0,0,1,0,0,0,0,0
2222,20200309_093736.jpg,0,0,0,0,0,0,0,1
2227,20200309_093426.jpg,1,0,0,0,0,0,0,0
2318,IMG_20200302_111852.jpg,0,1,0,0,0,0,0,0
1852,2012_03_IMG_6579_maize_diverse JM-R-Pn.JPG,1,0,0,0,0,0,0,0
1585,2012_03_DSC1974_maize_diverse-R-Pn-DK-28.JPG,0,0,0,0,0,1,0,0
1613,2012_03_DSC1743_maize_diverse-C-AC-DK-273.JPG,0,0,0,0,0,0,0,1
135,2019-03-13--Cedara-(DKB)-DSC_0017.JPG,0,1,0,0,0,1,0,1
2069,20200309_101744.jpg,0,1,0,0,0,0,0,0
304,2019-03-13--Cedara-(DKB)-DSC_0301.JPG,0,0,0,0,0,0,1,0
115,2019-03-13--Cedara-(DKB)-DSC_0184.JPG,1,0,0,0,0,0,0,0
233,2019-03-13--Cedara-(DKB)-DSC_0232.JPG,0,0,0,0,1,0,0,0
1160,141_CIMG3877_1-349-2.JPG,1,0,0,0,0,0,0,0
637,20190313_144725.jpg,0,0,0,0,0,1,0,0
302,2019-03-13--Cedara-(DKB)-DSC_0249.JPG,0,0,0,0,0,1,0,0
1288,IMG_3661.JPG,1,0,0,0,0,0,0,0
92,2019-03-13--Cedara-(DKB)-DSC_0242.JPG,0,0,0,0,0,1,0,0
221,2019-03-13--Cedara-(DKB)-DSC_0135.JPG,0,0,0,0,0,1,0,0
623,20190313_113414.jpg,0,0,0,1,0,0,0,0
1257,IMG_3808.JPG,1,0,0,0,0,0,0,0
1214,104_CIMG3839_1-43-2.JPG,1,0,0,0,0,0,0,0
2021,20200309_103343.jpg,0,0,1,0,0,0,0,0
1290,IMG_3673.JPG,1,1,0,0,0,0,0,0
356,IMG_20190316_090859.jpg,0,0,1,1,0,0,0,0
2046,20200309_102202.jpg,0,1,0,0,0,0,0,0
1547,2012_03_DSC1735_maize_diverse-C-AC-DK-273.JPG,1,0,0,0,0,0,1,0
2126,20200309_093048.jpg,0,0,0,0,0,1,0,0
1865,2012_03_IMG_6550_maize_diverse JM (1)-R-Pn.JPG,0,0,0,0,0,1,0,0
1861,2012_03_IMG_6319_maize_diverse JM-C-Ac.JPG,1,0,0,0,0,0,0,0
1352,IMG_3672.JPG,1,1,0,0,0,0,0,0
1335,IMG_3750.JPG,0,0,0,0,0,1,0,0
2273,IMG_20200309_105455.jpg,1,0,0,0,0,0,0,0
103,2019-03-13--Cedara-(DKB)-DSC_0199.JPG,0,0,0,0,0,0,0,1
39,2019-03-13--Cedara-(DKB)-DSC_0043.JPG,1,0,0,0,0,0,0,0
969,IMG_20190316_082902.jpg,0,1,1,1,0,0,0,0
1679,2012_03_DSC1796_maize_diverse-C-AC-DK-273.JPG,1,0,0,0,0,0,0,0
520,20190313_144456.jpg,0,0,0,0,0,1,0,0
2271,20200309_093024(0).jpg,0,0,0,0,0,1,0,0
1610,2012_03_DSC1892_maize_diverse-R-Pn-DK-28.JPG,1,0,0,0,0,0,0,0
1153,23_CIMG3757_1-361-2.JPG,0,0,0,0,0,0,0,1
1361,IMG_3834.JPG,1,1,0,0,0,0,0,0
1698,2012_03_IMG_6501_maize_diverse JM-R-Pn.JPG,1,0,1,0,0,0,0,0
1163,145_CIMG3881_1-328-2.JPG,1,0,0,0,0,0,0,0
288,2019-03-13--Cedara-(DKB)-DSC_0215.JPG,0,0,0,1,0,0,0,0
2165,20200309_091918.jpg,0,0,0,0,0,0,0,1
967,IMG_20190316_091259.jpg,0,1,0,0,0,0,0,0
283,2019-03-13--Cedara-(DKB)-DSC_0195.JPG,0,1,0,0,0,0,0,0
1370,IMG_3793.JPG,1,1,0,0,0,0,1,0
1407,IMG_3852.JPG,0,1,0,0,0,0,0,0
1485,IMG_20190227_113327.jpg,0,1,0,0,0,0,0,0
1439,IMG_3640.JPG,1,0,1,0,0,0,0,0
1689,2012_03_DSC2013_maize_diverse-R-Pn-DK-28.JPG,1,0,0,0,0,0,0,0
1071,117_CIMG3853_1-121-2.JPG,1,0,0,0,0,0,0,0
253,2019-03-13--Cedara-(DKB)-DSC_0046.JPG,1,0,0,0,0,0,1,1
1009,131_CIMG3867_1-95-1.JPG,1,0,0,0,0,0,0,0
2056,20200309_103327.jpg,0,0,0,0,0,0,0,1
1703,2012_03_IMG_6428_maize_diverse JM-R-Pn.JPG,1,0,0,0,0,0,0,0
42,2019-03-13--Cedara-(DKB)-DSC_0286.JPG,0,0,1,0,0,0,0,1
786,IMG_20190316_092152.jpg,0,0,0,1,0,0,1,0
1483,IMG_20190227_113101.jpg,0,1,0,0,1,0,0,0
1794,2012_03_IMG_6449_maize_diverse JM-R-Pn.JPG,1,0,1,0,0,0,0,0
802,IMG_20190316_082507.jpg,0,1,1,0,0,0,0,0
2276,IMG_20200302_111849.jpg,1,1,0,0,0,0,0,1
1595,2012_03_DSC1711_maize_diverse-C-AC-DK-273.JPG,0,0,0,0,0,0,0,1
96,2019-03-13--Cedara-(DKB)-DSC_0146.JPG,1,1,0,0,0,0,0,0
683,20190313_152235.jpg,0,1,0,0,0,0,1,0
1110,28_CIMG3763_1-127-1.JPG,1,0,0,0,0,0,0,0
872,IMG_20190316_081714.jpg,0,1,1,0,0,0,0,0
1874,2012_03_IMG_6567_maize_diverse JM-R-Pn.JPG,0,0,0,0,0,0,0,1
2322,IMG_20200226_083813.jpg,1,0,0,0,0,0,0,0
650,20190313_143456.jpg,1,0,0,0,0,0,0,1
1853,2012_03_IMG_6494_maize_diverse JM-R-Pn.JPG,0,0,0,0,0,1,0,0
822,IMG_20190316_085049.jpg,0,0,0,1,0,0,0,0
918,IMG_20190316_091152.jpg,0,0,0,0,0,0,0,1
1937,20200309_092955.jpg,1,0,0,0,0,0,0,0
1012,214_CIMG3951_1-298-1.JPG,1,1,0,0,0,0,0,0
2305,IMG_20200317_110659.jpg,0,1,0,0,0,0,0,0
2008,20200309_092400.jpg,0,0,0,0,0,1,0,0
1318,IMG_3650.JPG,0,1,0,0,0,0,0,0
1038,64_CIMG3799_1-205-1.JPG,1,1,0,0,0,0,0,0
1311,IMG_3824.JPG,1,0,0,0,0,0,0,0
1266,IMG_3662.JPG,1,0,0,0,0,0,0,0
162,2019-03-13--Cedara-(DKB)-DSC_0061.JPG,1,0,1,0,0,0,0,0
1791,2012_03_IMG_6543_maize_diverse JM (1)-R-Pn.JPG,0,0,0,0,0,1,0,0
1140,54_CIMG3789_1-186-1.JPG,1,0,0,0,0,0,0,0
1587,2012_03_DSC1792_maize_diverse-C-AC-DK-273.JPG,1,1,0,0,0,0,0,0
1469,IMG_3732.JPG,1,1,0,0,0,0,0,0
2267,20200309_103141.jpg,1,0,1,1,0,0,0,0
1377,IMG_3741.JPG,1,0,0,0,0,0,0,0
551,20190313_115720.jpg,1,0,0,0,0,0,0,0
1051,114_CIMG3850_1-322-1.JPG,1,0,0,0,0,0,0,0
2374,IMG_20200318_121643.jpg,1,1,0,0,0,0,0,0
1899,2012_03_IMG_6461_maize_diverse JM-R-Pn.JPG,0,0,0,0,0,0,1,0
147,2019-03-13--Cedara-(DKB)-DSC_0020.JPG,0,0,0,0,0,1,0,0
1933,20200309_093506(0).jpg,1,0,0,0,0,0,0,0
2088,20200309_093753.jpg,0,0,0,0,0,1,0,0
476,IMG_20190316_082735.jpg,0,0,1,0,0,0,0,0
1367,IMG_3628.JPG,0,0,1,0,1,0,0,0
193,2019-03-13--Cedara-(DKB)-DSC_0159.JPG,0,0,0,0,0,1,0,0
1079,97_CIMG3832_1-366-2.JPG,1,0,0,0,0,0,0,0
2160,20200309_093015.jpg,0,0,1,0,0,0,0,0
873,IMG_20190316_090401.jpg,0,1,0,1,0,0,0,0
2293,IMG_20200309_104018.jpg,1,0,0,0,0,0,0,0
2064,20200309_093033.jpg,0,0,0,0,0,1,0,0
823,IMG_20190316_081850.jpg,0,1,0,0,0,0,1,1
1389,IMG_3717.JPG,0,1,1,0,0,0,0,0
1731,2012_03_IMG_6355_maize_diverse JM-C-Ac.JPG,1,0,0,0,0,0,0,0
1268,IMG_3623.JPG,1,0,1,1,0,0,0,0
2296,IMG_20200317_110657.jpg,0,1,0,0,0,0,0,0
1805,2012_03_IMG_6584_maize_diverse JM (1)-R-Pn.JPG,1,1,0,0,0,0,1,0
2004,20200309_102114.jpg,0,1,0,0,0,0,1,0
769,20190313_113323.jpg,0,0,1,0,0,0,0,0
1240,IMG_3844.JPG,0,1,0,0,0,0,0,0
625,20190313_152450.jpg,0,1,0,0,1,0,1,0
2187,20200309_093538.jpg,1,0,1,0,0,0,0,0
357,IMG_20190316_083811.jpg,0,1,0,1,0,0,0,0
2325,IMG_20200302_111710.jpg,1,1,0,0,0,0,0,0
773,20190313_141954.jpg,1,1,0,0,0,0,1,0
2327,IMG_20200302_111928.jpg,1,0,0,0,0,0,0,0
365,IMG_20190316_091052.jpg,0,0,0,1,0,0,0,0
1101,34_CIMG3769_1-CML-1.JPG,1,0,0,0,0,0,0,0
837,IMG_20190316_082504.jpg,0,1,1,0,0,0,0,0
1464,IMG_3625.JPG,0,0,1,0,0,0,0,1
2311,IMG_20200302_111643.jpg,1,1,0,0,0,0,0,0
84,2019-03-13--Cedara-(DKB)-DSC_0243.JPG,0,0,0,0,0,1,0,0
2225,20200309_090217.jpg,1,0,0,0,0,0,0,0
1494,IMG_20190227_112929.jpg,0,1,0,0,0,0,0,1
1076,187_CIMG3923_1-194-2.JPG,1,0,0,0,0,0,0,0
2091,20200309_103309.jpg,0,0,0,0,0,1,0,0
1608,2012_03_DSC1723_maize_diverse (1)-C-AC-DK-273.JPG,1,0,0,0,0,0,0,0
1022,191_CIMG3927_1-116-1.JPG,1,0,0,0,0,0,0,0
743,20190313_153713.jpg,0,1,0,1,0,0,0,0
606,20190313_153651.jpg,0,0,0,0,0,1,0,0
491,IMG_20190316_094149.jpg,0,0,1,1,0,0,0,0
1842,2012_03_IMG_6515_maize_diverse JM-R-Pn.JPG,1,0,0,0,0,0,0,0
1777,2012_03_IMG_6569_maize_diverse JM-R-Pn.JPG,1,0,1,0,0,0,0,0
895,IMG_20190316_081940.jpg,0,1,1,0,0,0,0,0
2062,20200309_093124.jpg,1,0,0,0,0,0,0,0
1907,2012_03_IMG_6270_maize_diverse JM-C-Ac.JPG,1,0,0,0,0,0,0,0
1436,IMG_3840.JPG,1,1,0,1,0,0,0,0
840,IMG_20190316_081431.jpg,0,0,0,1,0,0,0,0
2193,20200309_092941(0).jpg,1,0,0,0,0,1,0,0
2242,20200309_103359.jpg,1,0,0,0,0,0,0,0
1851,2012_03_IMG_6332_maize_diverse JM-C-Ac.JPG,0,0,0,0,0,0,0,1
531,20190313_142851.jpg,1,0,1,0,1,0,1,0
1994,20200309_092928(0).jpg,0,0,0,0,0,0,0,1
273,2019-03-13--Cedara-(DKB)-DSC_0246.JPG,0,0,0,0,0,1,1,0
2309,IMG_20200302_111646.jpg,1,0,0,0,0,0,0,0
1877,2012_03_IMG_6564_maize_diverse JM-R-Pn.JPG,1,0,0,0,0,0,0,0
911,IMG_20190316_090139.jpg,0,0,0,1,1,0,0,0
1555,2012_03_DSC1734_maize_diverse-C-AC-DK-273.JPG,1,0,0,0,0,0,0,0
489,IMG_20190316_092829.jpg,0,1,0,1,0,0,0,0
627,20190313_153552.jpg,1,1,0,0,0,0,0,0
1999,20200309_091534.jpg,0,0,1,0,0,0,0,0
937,IMG_20190316_090436.jpg,0,0,0,0,0,0,1,0
1785,2012_03_IMG_6584_maize_diverse JM-R-Pn.JPG,1,1,0,0,0,0,0,0
2155,20200309_103333.jpg,0,0,0,0,0,1,1,0
2205,20200309_091248.jpg,0,0,0,1,0,0,0,0
1759,2012_03_IMG_6378_maize_diverse JM-C-Ac.JPG,1,0,0,0,0,0,0,0
968,IMG_20190316_092209.jpg,0,0,0,1,0,0,1,0
960,IMG_20190316_083852.jpg,0,0,1,0,0,0,0,0
1099,231_CIMG3968_1-387-2.JPG,1,0,0,0,0,0,0,1
375,IMG_20190316_084127.jpg,0,0,1,0,0,0,0,0
2087,20200309_092023.jpg,0,0,0,0,0,1,0,0
768,20190313_144614.jpg,1,0,0,0,0,0,1,0
2348,IMG_20200302_111924.jpg,0,1,0,0,0,0,0,1
139,2019-03-13--Cedara-(DKB)-DSC_0021.JPG,0,0,1,0,0,0,0,0
882,IMG_20190316_090323.jpg,0,0,0,1,0,0,0,0
1199,60_CIMG3795_1-341-1.JPG,1,0,0,0,0,0,0,0
1326,IMG_3832.JPG,0,1,0,0,0,0,0,0
1750,2012_03_IMG_6544_maize_diverse JM-R-Pn.JPG,0,0,0,0,0,0,0,1
2185,20200309_090541.jpg,1,0,0,0,0,0,0,0
1212,71_CIMG3806_1-259-2.JPG,1,0,0,0,0,0,0,0
1686,2012_03_DSC1780_maize_diverse-C-AC-DK-273.JPG,1,0,0,0,0,0,0,0
46,2019-03-13--Cedara-(DKB)-DSC_0128.JPG,1,0,0,0,0,0,0,0
1550,2012_03_DSC2014_maize_diverse-R-Pn-DK-28.JPG,1,0,0,0,0,0,1,0
1005,209_CIMG3945_1-217-1.JPG,1,0,0,0,0,0,0,0
1008,76_CIMG3811_1-275-1.JPG,1,0,0,0,0,0,0,0
294,2019-03-13--Cedara-(DKB)-DSC_0197.JPG,0,1,0,0,0,0,0,0
673,20190313_153602.jpg,0,0,1,0,0,0,0,0
325,IMG_20190316_083839.jpg,0,1,0,1,0,0,0,0
838,IMG_20190316_081932.jpg,0,0,0,0,0,0,0,1
798,IMG_20190316_082555.jpg,0,1,1,0,0,0,0,0
2330,IMG_20200226_135353.jpg,1,0,0,0,0,0,0,0
1319,IMG_3839.JPG,0,0,0,1,0,0,0,0
909,IMG_20190316_074934.jpg,0,0,1,0,0,0,1,1
815,IMG_20190316_085113.jpg,0,1,0,1,0,0,0,0
254,2019-03-13--Cedara-(DKB)-DSC_0216.JPG,1,0,0,0,0,0,0,0
412,IMG_20190316_090649.jpg,0,1,0,0,0,0,0,0
1846,2012_03_IMG_6585_maize_diverse JM-R-Pn.JPG,1,0,0,0,0,0,0,0
1122,101_CIMG3836_1-49-1.JPG,1,0,0,0,0,0,0,0
